fromPos,toPos,03-2454_S25_L001,03-2525_S26_L001,03-2592_S27_L001,06-283016_S28_L001,06-284001_S29_L001,TG77214_S5_L001,TG77218_S6_L001,TG77222_S7_L001,TG77226_S8_L001
1405500,1406500,10,6,5,2,8,0,0,0,10
1406000,1407000,6,9,12,6,4,0,0,0,6
1406500,1407500,9,11,14,11,8,0,0,0,9
1407000,1408000,12,13,12,13,12,1,1,1,12
1407500,1408500,6,9,8,10,9,1,1,1,6
1408000,1409000,0,8,9,9,3,0,0,0,0
1408500,1409500,3,7,10,7,3,0,0,1,3
1409000,1410000,6,8,8,7,17,0,0,1,6
1409500,1410500,4,7,7,7,16,0,0,0,4
1410000,1411000,4,4,4,1,2,0,0,0,4
1410500,1411500,15,7,16,14,5,0,0,0,15
1411000,1412000,14,5,15,16,8,0,0,0,14
1411500,1412500,7,1,7,2,3,0,0,0,7
1412000,1413000,7,0,7,0,3,0,0,0,7
1412500,1413500,8,2,8,1,10,0,0,0,8
1413000,1414000,7,2,7,1,8,0,0,0,7
1413500,1414500,1,0,1,1,1,0,0,0,1
1414000,1415000,1,1,1,2,1,0,0,0,1
1414500,1415500,2,2,3,1,1,0,0,0,2
1415000,1416000,2,4,3,5,3,0,0,0,2
1415500,1416500,1,6,1,8,6,0,0,0,1
1416000,1417000,1,6,2,4,6,0,0,0,1
1416500,1417500,2,9,5,2,6,0,0,0,2
1417000,1418000,1,6,3,1,3,0,0,0,1
1417500,1418500,1,6,3,1,3,0,0,0,1
1418000,1419000,1,6,3,1,3,0,0,0,1
1418500,1419500,1,6,3,1,3,0,0,0,1
1419000,1420000,1,6,3,1,3,0,0,0,1
1419500,1420500,1,6,3,1,3,0,0,0,1
1420000,1421000,1,6,3,1,3,0,0,0,1
1420500,1421500,1,8,3,1,3,0,0,0,1
1421000,1422000,3,4,3,3,3,0,0,0,3
1421500,1422500,6,5,6,5,6,0,0,0,6
1422000,1423000,6,9,9,5,6,0,0,0,6
1422500,1423500,4,6,9,4,4,0,0,0,4
1423000,1424000,14,12,21,1,2,0,0,0,14
1423500,1424500,17,16,20,4,6,0,0,0,17
1424000,1425000,5,5,4,5,6,0,0,0,5
1424500,1425500,8,2,4,2,2,0,0,0,8
1425000,1426000,7,1,2,1,1,0,0,0,7
1425500,1426500,7,1,2,1,1,0,0,0,7
1426000,1427000,7,1,2,1,1,0,0,0,7
1426500,1427500,7,1,2,1,1,0,0,0,7
1427000,1428000,7,1,2,1,1,0,0,0,7
1427500,1428500,7,1,2,1,1,0,0,0,7
1428000,1429000,8,1,2,1,1,0,0,0,8
1428500,1429500,8,13,9,12,4,0,0,0,8
1429000,1430000,11,20,12,15,8,0,0,0,11
1429500,1430500,10,11,6,6,6,0,0,0,10
1430000,1431000,8,6,6,6,3,0,0,0,8
1430500,1431500,5,3,7,7,6,0,0,0,5
1431000,1432000,2,4,5,7,7,0,0,0,2
1431500,1432500,0,4,2,5,2,0,0,0,0
1432000,1433000,1,3,3,2,3,0,0,0,1
1432500,1433500,3,5,5,3,5,0,0,0,3
1433000,1434000,6,5,5,6,7,0,0,0,6
1433500,1434500,11,10,10,12,12,0,0,0,11
1434000,1435000,10,9,9,10,10,0,0,0,10
1434500,1435500,5,5,5,5,5,0,0,0,5
1435000,1436000,5,11,7,6,4,0,0,0,5
1435500,1436500,6,12,7,6,7,0,0,0,6
1436000,1437000,4,7,5,5,7,0,0,0,4
1436500,1437500,3,4,2,3,2,0,0,0,3
1437000,1438000,3,4,0,2,1,0,0,0,3
1437500,1438500,1,3,1,4,2,0,0,0,1
1438000,1439000,2,1,2,4,3,0,0,0,2
1438500,1439500,6,4,1,6,4,0,0,0,6
1439000,1440000,10,3,2,8,2,0,0,0,10
1439500,1440500,10,0,7,7,0,0,0,0,10
1440000,1441000,4,0,5,4,0,0,0,0,4
1440500,1441500,0,0,2,0,1,0,0,0,0
1441000,1442000,9,2,3,3,3,0,0,0,9
1441500,1442500,14,6,1,7,2,0,0,0,14
1442000,1443000,7,6,2,7,3,0,0,0,7
1442500,1443500,3,3,2,3,3,0,0,0,3
1443000,1444000,3,2,1,1,3,0,0,0,3
1443500,1444500,4,7,2,4,6,0,0,0,4
1444000,1445000,7,8,1,10,5,0,0,0,7
1444500,1445500,9,5,0,11,6,0,0,0,9
1445000,1446000,4,6,0,4,6,0,0,0,4
1445500,1446500,1,5,1,3,3,0,0,0,1
1446000,1447000,12,3,1,14,4,0,0,0,12
1446500,1447500,14,2,1,11,3,0,0,0,14
1447000,1448000,5,4,5,1,2,0,0,0,5
1447500,1448500,4,10,10,5,6,0,0,0,4
1448000,1449000,3,8,8,5,5,0,0,0,3
1448500,1449500,3,5,4,5,2,0,0,0,3
1449000,1450000,4,6,2,5,2,0,0,0,4
1449500,1450500,4,5,2,3,2,0,0,0,4
1450000,1451000,4,7,2,7,6,0,0,0,4
1450500,1451500,3,5,1,8,9,0,0,0,3
1451000,1452000,3,4,1,6,7,0,0,0,3
1451500,1452500,2,4,2,4,4,0,0,0,3
1452000,1453000,1,2,5,3,2,0,0,0,2
1452500,1453500,1,4,3,2,2,0,0,0,1
1453000,1454000,2,5,2,0,2,0,0,0,2
1453500,1454500,6,4,4,4,4,0,0,0,6
1454000,1455000,6,5,3,6,5,0,0,0,6
1454500,1455500,2,4,2,3,4,0,0,0,2
1455000,1456000,2,3,4,2,3,0,0,0,2
1455500,1456500,2,3,11,1,1,0,0,0,2
1456000,1457000,2,6,8,1,1,0,0,0,2
1456500,1457500,4,11,3,3,3,0,0,0,4
1457000,1458000,3,6,5,2,2,0,0,0,3
1457500,1458500,2,3,5,2,4,0,0,0,2
1458000,1459000,1,3,5,2,5,0,0,0,1
1458500,1459500,0,0,2,0,1,0,0,0,0
1459000,1460000,0,0,2,0,1,0,0,0,0
1459500,1460500,0,0,2,0,1,0,0,0,0
1460000,1461000,0,0,2,0,1,0,0,0,0
1460500,1461500,0,0,2,0,1,0,0,0,0
1461000,1462000,0,0,2,0,1,0,0,0,0
1461500,1462500,0,0,2,0,1,0,0,0,0
1462000,1463000,0,0,2,0,1,0,0,0,0
1462500,1463500,0,0,2,0,1,0,0,0,0
1463000,1464000,0,0,2,0,1,0,0,0,0
1463500,1464500,1,1,4,1,1,0,0,0,1
1464000,1465000,7,6,6,7,1,0,0,0,7
1464500,1465500,9,9,7,9,4,0,0,0,9
1465000,1466000,7,6,6,5,5,0,0,0,7
1465500,1466500,6,4,3,4,3,0,0,0,6
1466000,1467000,6,5,6,7,5,0,0,0,6
1466500,1467500,21,10,27,22,23,0,0,0,21
1467000,1468000,26,14,36,17,32,0,0,0,26
1467500,1468500,9,15,20,2,31,0,0,0,9
1468000,1469000,8,14,13,11,19,0,0,0,8
1468500,1469500,9,7,9,11,1,0,0,0,9
1469000,1470000,1,1,1,2,0,0,0,0,1
1469500,1470500,2,7,4,15,15,0,0,0,2
1470000,1471000,6,6,10,18,21,0,0,0,5
1470500,1471500,14,13,13,15,16,0,0,0,13
1471000,1472000,14,18,11,13,15,0,0,0,14
1471500,1472500,9,8,8,6,6,0,0,0,9
1472000,1473000,4,4,4,6,3,0,0,0,4
1472500,1473500,3,4,7,9,7,0,0,0,3
1473000,1474000,7,5,12,6,12,0,0,0,7
1473500,1474500,16,15,20,13,20,0,0,0,16
1474000,1475000,15,13,15,13,14,0,0,0,15
1474500,1475500,20,0,1,0,3,0,0,0,20
1475000,1476000,18,3,12,0,6,0,0,0,18
1475500,1476500,25,7,35,0,7,0,0,0,25
1476000,1477000,48,8,42,2,5,0,0,0,48
1476500,1477500,55,5,52,3,34,0,0,0,55
1477000,1478000,41,10,38,10,38,0,0,0,41
1477500,1478500,15,23,10,42,11,0,0,0,15
1478000,1479000,7,60,6,36,8,0,0,0,7
1478500,1479500,6,72,3,16,15,0,0,0,6
1479000,1480000,4,31,3,13,14,0,0,0,4
1479500,1480500,18,13,18,14,16,0,0,0,18
1480000,1481000,34,14,22,29,18,0,0,0,34
1480500,1481500,21,15,24,30,9,0,1,0,21
1481000,1482000,9,15,27,20,10,0,1,0,9
1481500,1482500,21,19,32,13,22,0,0,0,21
1482000,1483000,38,28,51,19,30,0,0,0,38
1482500,1483500,21,18,28,16,16,0,0,0,21
1483000,1484000,12,20,14,7,3,0,0,0,12
1483500,1484500,15,19,21,9,6,0,0,0,15
1484000,1485000,11,14,11,18,17,0,0,0,11
1484500,1485500,18,23,17,22,33,0,0,0,18
1485000,1486000,24,21,33,25,35,0,0,0,24
1485500,1486500,21,15,25,19,19,0,0,0,21
1486000,1487000,11,12,10,8,8,0,0,0,11
1486500,1487500,13,13,7,10,5,0,0,0,13
1487000,1488000,12,11,9,9,5,0,0,0,12
1487500,1488500,7,8,13,6,5,0,0,0,7
1488000,1489000,10,11,12,9,6,0,0,0,10
1488500,1489500,8,17,12,14,12,0,0,0,8
1489000,1490000,6,18,13,17,11,0,0,0,6
1489500,1490500,6,9,7,10,3,0,0,0,6
1490000,1491000,6,5,2,6,4,0,0,0,6
1490500,1491500,6,6,2,6,12,0,0,0,6
1491000,1492000,8,8,5,9,9,0,0,0,8
1491500,1492500,21,21,17,22,12,0,0,0,21
1492000,1493000,18,16,16,18,13,0,0,0,18
1492500,1493500,6,3,7,6,4,0,0,0,6
1493000,1494000,4,3,6,4,4,0,0,0,4
1493500,1494500,3,4,5,4,4,0,0,0,3
1494000,1495000,6,7,3,6,4,0,0,0,6
1494500,1495500,7,6,4,5,4,0,0,0,7
1495000,1496000,6,3,8,7,5,0,0,0,6
1495500,1496500,8,8,10,12,11,0,0,0,8
1496000,1497000,6,10,6,9,10,0,0,0,6
1496500,1497500,4,8,1,10,1,0,0,0,4
1497000,1498000,12,14,13,18,8,0,0,0,12
1497500,1498500,12,10,17,13,12,0,0,0,12
1498000,1499000,6,4,7,5,6,0,0,0,6
1498500,1499500,6,11,14,5,10,0,0,0,6
1499000,1500000,9,23,22,14,23,0,0,0,9
1499500,1500500,28,22,23,27,29,0,0,0,28
1500000,1501000,36,24,26,30,28,0,0,0,36
1500500,1501500,26,29,26,25,26,0,0,0,26
1501000,1502000,18,23,16,15,17,0,0,0,18
1501500,1502500,10,17,10,16,16,0,0,0,10
1502000,1503000,7,10,8,15,11,0,0,0,7
1502500,1503500,10,6,4,10,3,0,0,0,10
1503000,1504000,14,10,6,13,8,0,0,0,14
1503500,1504500,14,16,12,12,12,0,0,0,14
1504000,1505000,11,18,15,9,13,0,0,0,11
1504500,1505500,9,17,13,10,16,0,0,0,9
1505000,1506000,16,21,17,14,22,0,0,0,16
1505500,1506500,17,20,16,10,13,0,0,0,18
1506000,1507000,14,13,13,11,11,0,0,0,14
1506500,1507500,14,13,10,15,16,0,0,0,14
1507000,1508000,9,15,4,10,11,0,0,0,10
1507500,1508500,4,11,5,5,7,0,0,0,4
1508000,1509000,3,4,7,6,6,0,0,0,3
1508500,1509500,5,7,10,14,9,0,0,0,5
1509000,1510000,7,10,6,10,7,0,0,0,7
1509500,1510500,4,15,3,1,12,0,0,0,4
1510000,1511000,5,19,27,5,14,0,0,0,5
1510500,1511500,17,36,28,18,19,0,0,0,17
1511000,1512000,15,34,6,35,23,0,0,0,15
1511500,1512500,16,20,15,38,21,0,0,0,16
1512000,1513000,29,25,25,30,27,0,0,0,29
1512500,1513500,30,24,25,25,28,0,0,0,30
1513000,1514000,18,21,16,14,20,0,0,0,19
1513500,1514500,8,16,11,8,9,0,0,0,9
1514000,1515000,7,9,9,8,7,0,0,0,7
1514500,1515500,6,6,5,15,7,0,0,0,6
1515000,1516000,7,9,8,15,6,0,0,0,7
1515500,1516500,6,5,6,4,4,0,0,0,6
1516000,1517000,5,3,6,4,2,0,0,0,5
1516500,1517500,9,7,8,7,6,0,0,0,9
1517000,1518000,7,6,7,6,6,0,0,0,7
1517500,1518500,5,6,8,7,4,0,0,0,5
1518000,1519000,4,5,4,7,3,0,0,0,4
1518500,1519500,6,5,7,6,5,0,0,0,6
1519000,1520000,7,5,11,5,7,0,0,0,7
1519500,1520500,7,6,9,5,12,0,0,0,7
1520000,1521000,13,10,9,10,16,0,0,0,13
1520500,1521500,11,10,5,10,11,0,0,0,11
1521000,1522000,8,9,5,14,8,0,0,0,8
1521500,1522500,6,5,4,11,5,0,0,0,6
1522000,1523000,4,3,8,9,1,0,0,0,4
1522500,1523500,7,6,12,10,3,0,0,0,7
1523000,1524000,7,7,10,12,7,0,0,0,7
1523500,1524500,9,10,14,17,12,0,0,0,9
1524000,1525000,21,23,21,19,15,0,0,0,21
1524500,1525500,21,22,14,14,7,0,0,0,21
1525000,1526000,10,11,9,8,2,0,0,0,10
1525500,1526500,18,12,14,15,12,0,0,0,18
1526000,1527000,27,20,10,27,24,0,0,0,27
1526500,1527500,22,21,10,26,20,0,0,0,22
1527000,1528000,26,21,33,20,21,0,0,0,26
1527500,1528500,27,21,35,20,24,0,0,0,27
1528000,1529000,31,14,28,13,12,0,0,0,31
1528500,1529500,31,9,25,12,5,0,0,0,31
1529000,1530000,29,8,28,12,6,0,0,0,29
1529500,1530500,25,10,26,10,8,0,0,0,25
1530000,1531000,9,8,5,10,10,0,0,0,9
1530500,1531500,10,9,10,12,12,0,0,0,10
1531000,1532000,13,16,14,17,17,0,0,0,13
1531500,1532500,9,13,7,13,13,0,0,0,9
1532000,1533000,10,8,10,9,5,0,0,0,10
1532500,1533500,8,13,9,7,3,0,0,0,8
1533000,1534000,1,8,0,1,0,0,0,0,1
1533500,1534500,12,23,11,18,12,0,0,0,12
1534000,1535000,17,20,19,22,20,0,0,0,17
1534500,1535500,13,19,23,11,22,0,0,0,13
1535000,1536000,15,26,44,21,24,0,0,0,15
1535500,1536500,14,27,86,24,15,0,0,0,14
1536000,1537000,13,22,63,17,15,0,0,0,13
1536500,1537500,21,19,21,23,20,0,0,0,21
1537000,1538000,19,14,20,26,14,0,0,0,19
1537500,1538500,12,9,11,30,11,0,0,0,12
1538000,1539000,18,17,13,27,17,0,0,0,18
1538500,1539500,27,20,28,24,31,0,0,0,27
1539000,1540000,36,29,46,38,44,0,0,0,36
1539500,1540500,32,30,38,35,41,0,0,0,32
1540000,1541000,21,19,23,22,33,0,0,0,21
1540500,1541500,13,19,17,13,21,0,0,0,13
1541000,1542000,23,24,28,24,25,0,0,0,23
1541500,1542500,41,29,37,35,35,0,0,0,41
1542000,1543000,28,27,31,30,22,0,0,0,28
1542500,1543500,12,22,16,26,16,0,0,0,12
1543000,1544000,16,33,24,27,25,0,0,0,16
1543500,1544500,14,25,33,18,18,0,0,0,14
1544000,1545000,8,8,21,4,4,0,0,0,8
1544500,1545500,4,5,12,1,2,0,0,0,4
1545000,1546000,0,0,1,0,1,0,0,0,0
1545500,1546500,0,0,1,0,1,0,0,0,0
1546000,1547000,0,0,1,0,1,0,0,0,0
1546500,1547500,0,0,1,0,1,0,0,0,0
1547000,1548000,6,8,1,12,12,0,0,0,6
1547500,1548500,7,10,2,14,14,0,0,0,7
1548000,1549000,7,7,7,8,9,0,0,0,7
1548500,1549500,12,9,14,10,10,0,0,0,12
1549000,1550000,11,6,11,8,9,0,0,0,11
1549500,1550500,15,12,6,12,14,0,0,0,15
1550000,1551000,18,17,7,15,16,0,0,0,18
1550500,1551500,13,13,10,16,16,0,0,0,13
1551000,1552000,8,13,12,12,12,0,0,0,8
1551500,1552500,7,14,12,10,9,0,0,0,7
1552000,1553000,7,9,11,9,8,0,0,0,7
1552500,1553500,6,7,10,3,3,0,0,0,6
1553000,1554000,5,9,9,6,6,0,0,0,5
1553500,1554500,5,10,9,10,8,0,0,0,5
1554000,1555000,8,13,8,10,8,0,0,0,8
1554500,1555500,10,12,3,10,10,0,0,0,10
1555000,1556000,10,7,2,7,8,0,0,0,10
1555500,1556500,9,6,4,5,5,0,0,0,9
1556000,1557000,9,9,6,7,8,0,0,0,9
1556500,1557500,5,5,3,4,6,0,0,0,5
1557000,1558000,5,5,3,4,6,0,0,0,5
1557500,1558500,6,5,3,5,7,0,0,0,6
1558000,1559000,2,2,2,2,2,0,0,0,2
1558500,1559500,1,2,2,1,1,0,0,0,1
1559000,1560000,1,2,2,1,1,0,0,0,1
1559500,1560500,1,2,2,1,1,0,0,0,1
1560000,1561000,1,2,2,1,1,0,0,0,1
1560500,1561500,1,2,2,1,1,0,0,0,1
1561000,1562000,1,2,2,1,1,0,0,0,1
1561500,1562500,1,2,2,1,1,0,0,0,1
1562000,1563000,1,2,2,1,1,0,0,0,1
1562500,1563500,1,2,2,1,1,0,0,0,1
1563000,1564000,1,2,2,1,1,0,0,0,1
1563500,1564500,1,2,2,1,1,0,0,0,1
1564000,1565000,1,2,2,1,1,0,0,0,1
1564500,1565500,16,4,16,2,2,0,0,0,16
1565000,1566000,15,2,14,1,1,0,0,0,15
1565500,1566500,15,2,14,1,1,0,0,0,15
1566000,1567000,15,2,14,1,1,0,0,0,15
1566500,1567500,15,2,14,1,1,0,0,0,15
1567000,1568000,15,2,14,1,1,0,0,0,15
1567500,1568500,15,2,14,1,1,0,0,0,15
1568000,1569000,15,2,14,1,1,0,0,0,15
1568500,1569500,15,2,14,1,1,0,0,0,15
1569000,1570000,15,2,14,1,1,0,0,0,15
1569500,1570500,15,2,14,1,1,0,0,0,15
1570000,1571000,15,2,14,1,1,0,0,0,15
1570500,1571500,15,2,14,1,1,0,0,0,15
1571000,1572000,25,17,21,16,14,0,0,0,25
1571500,1572500,13,21,14,19,18,0,0,0,13
1572000,1573000,7,8,10,5,7,0,0,0,7
1572500,1573500,8,4,7,6,4,0,0,0,8
1573000,1574000,6,4,6,7,7,0,0,0,6
1573500,1574500,4,3,4,6,7,0,0,0,4
1574000,1575000,5,4,5,8,5,0,0,0,5
1574500,1575500,8,10,8,8,8,0,0,0,8
1575000,1576000,8,10,8,7,9,0,0,0,8
1575500,1576500,4,7,5,5,5,0,0,0,4
1576000,1577000,6,8,7,5,7,0,0,0,6
1576500,1577500,11,10,11,5,9,0,0,0,11
1577000,1578000,8,10,8,5,5,0,0,0,8
1577500,1578500,6,5,4,4,6,0,0,0,6
1578000,1579000,5,3,6,5,10,0,0,0,5
1578500,1579500,1,2,4,4,6,0,0,0,1
1579000,1580000,1,2,4,4,6,0,0,0,1
1579500,1580500,1,2,4,4,6,0,0,0,1
1580000,1581000,1,2,4,4,6,0,0,0,1
1580500,1581500,1,2,4,4,6,0,0,0,1
1581000,1582000,1,2,4,4,6,0,0,0,1
1581500,1582500,1,2,4,4,6,0,0,0,1
1582000,1583000,1,2,4,4,6,0,0,0,1
1582500,1583500,1,2,4,4,6,0,0,0,1
1583000,1584000,1,2,4,4,6,0,0,0,1
1583500,1584500,7,6,10,9,9,0,0,0,7
1584000,1585000,11,7,7,10,8,0,0,0,11
1584500,1585500,9,7,4,11,9,0,0,0,9
1585000,1586000,8,7,9,13,5,0,0,0,8
1585500,1586500,10,12,13,15,6,0,0,0,10
1586000,1587000,7,10,8,9,8,0,0,0,7
1586500,1587500,4,3,4,5,7,0,0,0,4
1587000,1588000,5,6,4,6,8,0,0,0,5
1587500,1588500,2,5,5,4,5,0,0,0,2
1588000,1589000,3,4,9,5,3,0,0,0,3
1588500,1589500,5,5,9,5,7,0,0,0,5
1589000,1590000,7,7,8,6,9,0,0,0,8
1589500,1590500,12,12,12,10,9,0,0,0,13
1590000,1591000,17,14,15,13,13,0,0,0,17
1590500,1591500,17,15,19,16,14,0,0,0,17
1591000,1592000,12,13,14,17,12,0,0,0,12
1591500,1592500,13,15,8,13,11,0,0,0,13
1592000,1593000,16,14,9,25,9,0,0,0,16
1592500,1593500,14,13,9,53,7,0,0,0,14
1593000,1594000,17,17,17,70,12,0,0,0,17
1593500,1594500,16,15,18,47,18,0,0,0,16
1594000,1595000,26,25,25,25,32,0,0,0,26
1594500,1595500,29,25,27,21,35,0,0,0,29
1595000,1596000,12,12,14,10,18,0,0,0,12
1595500,1596500,7,11,12,5,8,0,0,0,7
1596000,1597000,9,39,14,14,9,0,0,0,9
1596500,1597500,10,47,11,18,11,0,0,0,10
1597000,1598000,10,19,9,9,13,0,0,0,10
1597500,1598500,14,12,14,11,18,0,0,0,14
1598000,1599000,11,11,10,10,11,0,0,0,11
1598500,1599500,7,8,6,5,7,0,0,0,7
1599000,1600000,9,9,5,6,11,0,0,0,9
1599500,1600500,12,9,4,7,9,0,0,0,12
1600000,1601000,33,29,28,30,28,0,0,0,33
1600500,1601500,29,27,28,29,28,0,0,0,29
1601000,1602000,5,6,6,5,6,0,0,0,5
1601500,1602500,3,6,6,4,5,0,0,0,3
1602000,1603000,2,3,4,3,3,0,0,0,2
1602500,1603500,2,5,4,5,3,0,0,0,2
1603000,1604000,7,5,4,5,5,0,0,0,7
1603500,1604500,11,5,5,5,6,0,0,0,11
1604000,1605000,8,8,8,8,6,0,0,0,8
1604500,1605500,5,6,6,6,6,0,0,0,5
1605000,1606000,6,7,5,6,5,0,0,0,6
1605500,1606500,9,12,8,11,6,0,0,0,9
1606000,1607000,7,11,6,10,6,0,0,0,7
1606500,1607500,4,5,2,4,4,0,0,0,4
1607000,1608000,3,2,4,2,7,0,0,0,3
1607500,1608500,6,4,7,3,10,0,0,0,6
1608000,1609000,9,4,8,3,9,0,0,0,9
1608500,1609500,7,6,6,6,11,0,0,0,7
1609000,1610000,5,15,11,15,19,0,0,0,5
1609500,1610500,7,12,13,12,20,0,0,0,7
1610000,1611000,8,8,10,8,13,0,0,0,8
1610500,1611500,7,8,9,8,7,0,0,0,7
1611000,1612000,5,5,6,4,4,0,0,0,5
1611500,1612500,7,6,8,7,7,0,0,0,7
1612000,1613000,6,9,8,10,10,0,0,0,6
1612500,1613500,2,7,4,6,6,0,0,0,2
1613000,1614000,3,8,6,7,7,0,0,0,3
1613500,1614500,2,8,7,7,8,0,0,0,2
1614000,1615000,6,2,10,2,3,0,0,0,6
1614500,1615500,7,1,9,1,2,0,0,0,7
1615000,1616000,1,4,5,4,3,0,0,0,1
1615500,1616500,4,8,8,9,5,0,0,0,3
1616000,1617000,6,7,7,7,5,0,0,0,5
1616500,1617500,3,4,3,3,3,0,0,0,3
1617000,1618000,8,9,10,8,8,0,0,0,8
1617500,1618500,13,19,15,18,14,0,0,0,13
1618000,1619000,14,36,17,36,18,0,0,0,14
1618500,1619500,15,32,15,33,18,0,0,0,15
1619000,1620000,11,10,3,9,12,0,0,0,11
1619500,1620500,10,9,4,5,11,0,0,0,10
1620000,1621000,13,18,16,19,19,0,0,0,13
1620500,1621500,27,23,31,24,23,0,0,0,27
1621000,1622000,27,24,27,17,18,0,0,0,27
1621500,1622500,38,47,48,41,48,0,0,0,38
1622000,1623000,42,56,52,47,60,0,0,0,42
1622500,1623500,22,35,30,25,37,0,0,0,22
1623000,1624000,32,36,32,22,36,0,0,0,32
1623500,1624500,29,32,22,20,27,0,0,0,29
1624000,1625000,12,20,22,17,12,0,0,0,12
1624500,1625500,13,18,21,19,13,0,0,0,13
1625000,1626000,20,24,12,37,20,0,0,0,20
1625500,1626500,23,40,9,35,11,0,0,0,23
1626000,1627000,16,24,7,9,1,0,0,0,16
1626500,1627500,6,3,5,1,3,0,0,0,6
1627000,1628000,5,6,7,4,4,0,0,0,5
1627500,1628500,10,9,9,4,5,0,0,0,10
1628000,1629000,10,8,7,7,8,0,0,0,10
1628500,1629500,10,11,12,13,15,0,0,0,10
1629000,1630000,8,12,15,12,14,0,0,0,8
1629500,1630500,8,14,11,10,9,0,0,0,8
1630000,1631000,9,32,10,14,11,0,0,0,9
1630500,1631500,10,35,18,14,14,0,0,0,10
1631000,1632000,10,16,17,8,13,0,0,0,10
1631500,1632500,4,6,8,3,9,0,0,0,4
1632000,1633000,4,8,9,4,7,0,0,0,4
1632500,1633500,4,6,8,5,6,0,0,0,4
1633000,1634000,1,2,4,2,5,0,0,0,1
1633500,1634500,6,6,5,6,8,0,0,0,6
1634000,1635000,8,11,9,9,13,0,0,0,8
1634500,1635500,4,7,8,6,8,0,0,0,4
1635000,1636000,9,4,7,5,7,0,0,0,9
1635500,1636500,9,5,8,5,8,0,0,0,9
1636000,1637000,6,5,5,4,4,0,0,0,6
1636500,1637500,7,7,4,5,5,0,0,0,7
1637000,1638000,4,6,5,5,5,0,0,0,4
1637500,1638500,13,12,14,14,13,0,0,0,13
1638000,1639000,13,14,17,17,17,0,0,0,13
1638500,1639500,5,10,10,12,12,0,0,0,5
1639000,1640000,9,10,12,10,11,0,0,0,9
1639500,1640500,9,16,19,8,12,0,0,0,9
1640000,1641000,5,21,19,8,13,0,0,0,5
1640500,1641500,3,13,10,4,9,1,1,1,3
1641000,1642000,7,8,10,6,11,1,1,1,7
1641500,1642500,10,12,15,15,12,0,0,0,10
1642000,1643000,5,9,8,11,5,0,0,0,5
1642500,1643500,3,6,4,5,4,0,0,0,3
1643000,1644000,11,11,23,18,10,0,0,0,10
1643500,1644500,13,11,28,19,13,0,0,0,12
1644000,1645000,14,11,21,12,11,0,0,0,14
1644500,1645500,9,8,14,10,7,0,0,0,9
1645000,1646000,1,3,5,3,3,0,0,0,1
1645500,1646500,3,1,3,1,3,0,0,0,3
1646000,1647000,13,6,13,8,14,0,0,0,13
1646500,1647500,12,12,13,12,15,0,0,0,12
1647000,1648000,2,13,2,8,6,0,0,0,2
1647500,1648500,3,9,3,4,4,0,0,0,3
1648000,1649000,4,5,3,4,3,0,0,0,4
1648500,1649500,3,3,2,3,2,0,0,0,3
1649000,1650000,2,1,2,2,1,1,1,1,2
1649500,1650500,1,2,3,3,2,1,1,1,1
1650000,1651000,4,3,5,4,4,0,0,0,4
1650500,1651500,6,5,6,5,6,0,0,0,6
1651000,1652000,6,6,3,5,6,0,0,0,6
1651500,1652500,7,6,3,4,6,0,0,0,7
1652000,1653000,4,5,2,1,4,0,0,0,4
1652500,1653500,1,2,0,0,1,1,1,1,1
1653000,1654000,0,0,0,0,1,1,1,1,0
1653500,1654500,5,3,4,3,6,0,0,0,5
1654000,1655000,7,4,7,4,9,0,0,0,7
1654500,1655500,6,3,5,2,5,0,0,0,6
1655000,1656000,5,3,5,2,4,0,0,0,5
1655500,1656500,1,1,6,2,3,0,0,0,1
1656000,1657000,2,4,7,4,0,0,0,0,2
1656500,1657500,2,23,15,8,21,0,0,0,2
1657000,1658000,0,22,12,25,41,0,0,0,0
1657500,1658500,2,5,3,24,25,0,0,0,2
1658000,1659000,5,10,20,9,13,0,0,0,5
1658500,1659500,4,9,19,6,13,0,0,0,4
1659000,1660000,9,2,6,1,22,0,0,0,9
1659500,1660500,11,1,14,0,26,0,0,0,11
1660000,1661000,5,2,13,2,12,0,0,0,5
1660500,1661500,2,2,4,2,3,0,0,0,2
1661000,1662000,1,1,1,1,1,0,0,0,1
1661500,1662500,1,1,1,1,1,0,0,0,1
1662000,1663000,1,1,1,1,1,0,0,0,1
1662500,1663500,1,1,1,1,1,0,0,0,1
1663000,1664000,1,1,1,1,1,0,0,0,1
1663500,1664500,1,1,1,1,1,0,0,0,1
1664000,1665000,1,1,1,1,1,0,0,0,1
1664500,1665500,1,1,1,1,1,0,0,0,1
1665000,1666000,1,1,1,1,1,0,0,0,1
1665500,1666500,1,1,1,1,1,0,0,0,1
1666000,1667000,1,1,1,1,1,0,0,0,1
1666500,1667500,1,1,1,1,1,0,0,0,1
1667000,1668000,1,1,1,1,1,0,0,0,1
1667500,1668500,1,1,1,1,1,0,0,0,1
1668000,1669000,1,1,1,1,1,0,0,0,1
1668500,1669500,1,1,1,1,1,0,0,0,1
1669000,1670000,1,1,1,1,1,0,0,0,1
1669500,1670500,1,1,1,1,1,0,0,0,1
1670000,1671000,1,1,1,1,1,0,0,0,1
1670500,1671500,1,1,1,1,1,0,0,0,1
1671000,1672000,1,1,1,1,1,0,0,0,1
1671500,1672500,1,1,1,1,1,0,0,0,1
1672000,1673000,1,1,1,1,1,0,0,0,1
